,Noise Param,Fidelity
0,0.0,1.0
1,0.07142857142857142,0.7860862207741929
2,0.14285714285714285,0.6319581902999543
3,0.21428571428571427,0.5219777535471488
4,0.2857142857142857,0.4439562017589167
5,0.3571428571428571,0.38860677590695003
6,0.42857142857142855,0.349040424010499
7,0.5,0.32031259594422273
8,0.5714285714285714,0.29901662482740626
9,0.6428571428571428,0.28292533608010373
10,0.7142857142857142,0.27068033333323227
11,0.7857142857142857,0.26152804132360175
12,0.8571428571428571,0.2551063554617854
13,0.9285714285714285,0.25127562416314353
14,1.0,0.25000008998914375
