,Noise Param,Fidelity
0,0.0,1.0
1,0.07142857142857142,0.8604469026291913
2,0.14285714285714285,0.7880791931100204
3,0.21428571428571427,0.7572844645780583
4,0.2857142857142857,0.7380916131685252
5,0.3571428571428571,0.742417667738824
6,0.42857142857142855,0.7333200530881504
7,0.5,0.7469552811441783
8,0.5714285714285714,0.7397689796166944
9,0.6428571428571428,0.7440087224497545
10,0.7142857142857142,0.7351587201386574
11,0.7857142857142857,0.7377537294510557
12,0.8571428571428571,0.7289216046326006
13,0.9285714285714285,0.7294797847834473
14,1.0,0.7297419164948281
